cd,estimate,sd,q025,q975,pop
FL-26,0.22161588,0.019887784,0.18525763,0.26410913,851023.0
FL-27,0.2224673,0.01992327,0.1860136,0.26486397,788663.0
FL-28,0.2271517,0.0202943,0.18991296,0.27044255,791639.0
GA-01,0.18776587,0.014776414,0.15913068,0.21777284,806527.0
GA-02,0.20643486,0.017095584,0.17394504,0.24053578,757237.0
GA-03,0.18431324,0.014517005,0.15617572,0.21379238,799779.0
GA-04,0.23100853,0.0183569,0.1955312,0.26857105,759723.0
GA-05,0.21528448,0.017268319,0.1820561,0.24971342,771919.0
GA-06,0.21729559,0.017733047,0.18338227,0.252745,803622.0
GA-07,0.19427635,0.015624814,0.16350974,0.22553322,815664.0
GA-08,0.19043368,0.015173223,0.16139092,0.22127591,787859.0
GA-09,0.1898547,0.014837237,0.16046263,0.22010235,828867.0
GA-10,0.18676963,0.01463942,0.15820283,0.21666013,835723.0
GA-11,0.18002409,0.014138936,0.15249188,0.20894249,811649.0
GA-12,0.19436204,0.015534988,0.16441566,0.22562173,786389.0
GA-13,0.22714323,0.01844311,0.1919599,0.26446998,820455.0
GA-14,0.1779139,0.014204144,0.15029348,0.20678642,795540.0
HI-01,0.26111156,0.027262958,0.20925845,0.31668067,788658.0
HI-02,0.22074622,0.021752981,0.17915715,0.26691294,834691.0
IA-01,0.1762535,0.015328382,0.14848126,0.20951408,804653.0
IA-02,0.17373043,0.015218394,0.14611669,0.20670931,797275.0
IA-03,0.18451563,0.015885854,0.15580554,0.218829,837847.0
IA-04,0.17777944,0.01547299,0.14949812,0.21095408,801500.0
ID-01,0.17145771,0.016108658,0.13871978,0.20541738,1033764.0
ID-02,0.17463857,0.016254274,0.14172108,0.20860568,967967.0
IL-01,0.22993693,0.019656103,0.1955821,0.27324545,735217.0
IL-02,0.23258983,0.020095093,0.19739105,0.27692303,732314.0
IL-03,0.22551054,0.019070208,0.19220532,0.26846892,732739.0
IL-04,0.24187051,0.022116015,0.20302519,0.2915893,712060.0
IL-05,0.19913495,0.016182445,0.17160589,0.23591077,773670.0
IL-06,0.19810162,0.016016306,0.17090543,0.23394592,764437.0
IL-07,0.24198662,0.019888407,0.20759784,0.2865967,761127.0
IL-08,0.22058786,0.017965233,0.18998706,0.2604469,752540.0
IL-09,0.21543539,0.017334666,0.1856974,0.25456482,740405.0
IL-10,0.21116872,0.017140683,0.18204816,0.24971268,749734.0
IL-11,0.20802116,0.016782254,0.17932037,0.24576887,766547.0
IL-12,0.17588818,0.014816802,0.15053555,0.20976907,745851.0
IL-13,0.2005612,0.016243912,0.1729857,0.2371963,741856.0
IL-14,0.20999648,0.017058443,0.18100527,0.24844515,766543.0
IL-15,0.1732963,0.014646184,0.148158,0.20678642,739138.0
IL-16,0.18047176,0.015056132,0.15473047,0.21468061,752718.0
IL-17,0.19670263,0.01595631,0.16958453,0.23312114,743467.0
IN-01,0.19776438,0.016324598,0.16622677,0.23115245,760476.0
IN-02,0.1821562,0.015253349,0.15267196,0.21369806,751805.0
IN-03,0.17907847,0.015059727,0.15032764,0.2101449,774663.0
IN-04,0.17970903,0.0149708465,0.15083855,0.21050455,788977.0
IN-05,0.17846438,0.014778122,0.14991944,0.20850971,791240.0
IN-06,0.1825981,0.015188304,0.15319826,0.21361859,777102.0
IN-07,0.2123243,0.017916963,0.17744805,0.24946971,757175.0
IN-08,0.16891728,0.014436061,0.14152114,0.19850151,758354.0
IN-09,0.1704286,0.01442709,0.14294924,0.20013809,764250.0
KS-01,0.18022451,0.015909366,0.1480441,0.2123604,731411.0
KS-02,0.18369913,0.016174557,0.15110205,0.21642566,739200.0
KS-03,0.18229927,0.015897002,0.1500624,0.21438101,754035.0
KS-04,0.18579693,0.016250005,0.15298134,0.21879897,745879.0
KY-01,0.15780224,0.014578382,0.12588076,0.18442027,768405.0
KY-02,0.16027686,0.014682556,0.12812845,0.18678005,775347.0
KY-03,0.18074498,0.015720315,0.1464342,0.20910226,763945.0
KY-04,0.15552832,0.01450717,0.123782046,0.18196045,776110.0
KY-05,0.15108666,0.01457545,0.119799286,0.17835346,772551.0
KY-06,0.16438286,0.0147415325,0.132027,0.19106078,777325.0
LA-01,0.17421961,0.015289209,0.14211816,0.20499152,798550.0
LA-02,0.21151082,0.018949622,0.17259075,0.24895373,736229.0
LA-03,0.18009296,0.016013943,0.14704067,0.21256109,777815.0
LA-04,0.17605703,0.015661785,0.14366643,0.20792943,767411.0
LA-05,0.183013,0.016222294,0.1491739,0.2155863,763961.0
LA-06,0.20882635,0.01927268,0.16979928,0.24752127,753613.0
MA-01,0.1857459,0.01638127,0.15551414,0.2212378,779946.0
MA-02,0.18663308,0.016223209,0.15666333,0.22222894,801932.0
MA-03,0.20088384,0.017540956,0.16819438,0.2388942,792172.0
MA-04,0.18170306,0.016033206,0.15228538,0.21652089,802351.0
MA-05,0.19892642,0.017288968,0.16641292,0.23605196,790991.0
MA-06,0.18160789,0.015936874,0.15194559,0.21683599,796608.0
MA-07,0.21712457,0.018634444,0.18252383,0.25760818,792910.0
MA-08,0.19260126,0.016679449,0.16148612,0.22864291,785102.0
MA-09,0.16757296,0.015149555,0.13948828,0.20115581,797322.0
MD-01,0.17094181,0.014205305,0.13996568,0.19737612,791828.0
MD-02,0.18773232,0.0153848,0.15388086,0.21634996,783072.0
MD-03,0.19211723,0.015664726,0.15794615,0.2211343,782813.0
MD-04,0.23105343,0.019845812,0.1885622,0.26859534,763408.0
MD-05,0.19929712,0.016749563,0.16293061,0.23026711,805327.0
MD-06,0.18927513,0.015509544,0.1553421,0.218012,821653.0
MD-07,0.21277429,0.01826799,0.17380407,0.24696572,741555.0
MD-08,0.2047122,0.016761107,0.16856043,0.23602587,773402.0
ME-01,0.16070133,0.01545634,0.12980135,0.19136155,707680.0
ME-02,0.15911995,0.015544692,0.12825227,0.19004263,697214.0
MI-01,0.16638179,0.013683539,0.14182484,0.19589226,787656.0
MI-02,0.1708087,0.014052276,0.14566572,0.20101693,789195.0
MI-03,0.19015114,0.015038793,0.1633184,0.2219655,791156.0
MI-04,0.18478918,0.014716175,0.15822007,0.21589811,785326.0
MI-05,0.17418566,0.014206781,0.14865623,0.20472333,775211.0
MI-06,0.20009252,0.01566142,0.17153873,0.23345116,768984.0
MI-07,0.180934,0.014369432,0.15498987,0.21129434,792603.0
MI-08,0.18526958,0.014816767,0.15853278,0.21667323,769274.0
MI-09,0.17295463,0.01415087,0.1477142,0.2037592,782419.0
MI-10,0.19620454,0.015385549,0.1681739,0.22860701,775276.0
MI-11,0.1990321,0.015477634,0.1707878,0.2321962,787152.0
MI-12,0.21669479,0.018469293,0.18312967,0.2559325,751670.0
MI-13,0.224403,0.01887676,0.19020492,0.26408547,784586.0
MN-01,0.17606203,0.014947732,0.1464475,0.20787661,718068.0
MN-02,0.18869098,0.015811514,0.15761639,0.22194894,745975.0
MN-03,0.19202729,0.016032238,0.1603082,0.22536838,710629.0
MN-04,0.20385478,0.017006889,0.17032436,0.23889102,708457.0
MN-05,0.19794519,0.016482774,0.1652564,0.23205115,707252.0
MN-06,0.17710982,0.015208041,0.14705741,0.2093552,755040.0
MN-07,0.16842622,0.0146337375,0.1392629,0.1993339,722404.0
MN-08,0.16511406,0.014419571,0.13670948,0.19542368,727354.0
MO-01,0.21711537,0.018631885,0.1809794,0.25522625,743100.0
MO-02,0.17670207,0.014384232,0.14842038,0.20598134,773870.0
