cd,estimate,sd,q025,q975,pop
OH-04,0.80899835,0.021671649,0.7673062,0.8536836,810074.0
OH-05,0.80757403,0.021796597,0.7662411,0.852942,800333.0
OH-06,0.80516994,0.022048011,0.76283133,0.85051584,793305.0
OH-07,0.79974246,0.022254994,0.7572659,0.845939,789395.0
OH-08,0.7963475,0.022551391,0.7536078,0.84202874,791194.0
OH-09,0.7971054,0.02256081,0.75441283,0.84342265,776198.0
OH-10,0.7905061,0.022945942,0.74721205,0.8370168,790946.0
OH-11,0.7515956,0.02685869,0.70044696,0.8055785,759272.0
OH-12,0.81099015,0.021558845,0.7694056,0.85532343,812667.0
OH-13,0.7929757,0.022782598,0.74978095,0.8392744,784965.0
OH-14,0.80285686,0.022061387,0.7606952,0.8486491,785592.0
OH-15,0.8022095,0.022226559,0.75983274,0.8478058,822958.0
OK-01,0.8003085,0.028613186,0.73653525,0.8470305,829496.0
OK-02,0.80584174,0.02851449,0.74307966,0.852901,817506.0
OK-03,0.80728865,0.028323969,0.7441865,0.85350174,796982.0
OK-04,0.8054646,0.02811227,0.7423192,0.85123956,819547.0
OK-05,0.79291946,0.029037036,0.7284132,0.8404534,836446.0
OR-01,0.7289235,0.031170819,0.66053396,0.7819671,717097.0
OR-02,0.74595505,0.030391835,0.6803854,0.79723054,704731.0
OR-03,0.73523575,0.030784415,0.66810983,0.78740513,700356.0
OR-04,0.7390363,0.03056073,0.6724126,0.79115343,713359.0
OR-05,0.73885524,0.030546365,0.6718407,0.7912003,717262.0
OR-06,0.7416014,0.030665504,0.67490894,0.793536,721521.0
PA-01,0.79584765,0.021462128,0.7536598,0.8378327,768126.0
PA-02,0.78914773,0.022937266,0.74404734,0.8340181,738511.0
PA-03,0.7456876,0.026418416,0.6936147,0.79664475,767660.0
PA-04,0.78614706,0.02202333,0.7425138,0.8292482,786156.0
PA-05,0.77833414,0.023024349,0.73369473,0.8232813,768237.0
PA-06,0.7915395,0.021895675,0.7485229,0.83439046,795973.0
PA-07,0.8008688,0.021327434,0.7592371,0.84257746,788415.0
PA-08,0.80415905,0.021079855,0.7622829,0.8451848,773145.0
PA-09,0.8148843,0.020499503,0.77384245,0.8541675,797701.0
